run_utc	mention_id	doc_id	entity_id	entity_type	canonical_name	mention_text	normalized_mention_text	context_type	context_snippet	mention_count	confidence	source_span_id	source_url
20260924T224637Z	mention-1ff525f138c96a58	doc-govinfo-transcript-9f68ddb1066b	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	"Jeffrey Epstein (Executive Calendar) 171 Cong. Rec. S5502  - Jeffrey Epstein (Executive Calendar) jeffrey_epstein,ghislaine_maxwell,congressional_transcript govinfo_wssearch:""Jeffrey Epstein"" collection:CREC"	9	0.92		https://www.govinfo.gov/content/pkg/CREC-2025-08-02/html/CREC-2025-08-02-pt1-PgS5502-3.htm
20260924T224637Z	mention-9444319d837db93d	doc-govinfo-transcript-a611ef03043f	entity-23105438c998fc4a	person	Ghislaine Maxwell	Ghislaine Maxwell	ghislaine maxwell	legal_filing	"A LETTER FROM SURVIVORS OF JEFFREY EPSTEIN AND GHISLAINE MAXWELL 171 Cong. Rec. H4420  - A LETTER FROM SURVIVORS OF JEFFREY EPSTEIN AND GHISLAINE MAXWELL jeffrey_epstein,ghislaine_maxwell,congressional_transcript govinfo_wssearch:""Jeffrey Epstein"" collection:CREC"	6	0.92		https://www.govinfo.gov/content/pkg/CREC-2025-09-18/html/CREC-2025-09-18-pt1-PgH4420-3.htm
20260924T224637Z	mention-6909d7930070d72d	doc-govinfo-transcript-a611ef03043f	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	"A LETTER FROM SURVIVORS OF JEFFREY EPSTEIN AND GHISLAINE MAXWELL 171 Cong. Rec. H4420  - A LETTER FROM SURVIVORS OF JEFFREY EPSTEIN AND GHISLAINE MAXWELL jeffrey_epstein,ghislaine_maxwell,congressional_transcript govinfo_wssearch:""Jeffrey Epstein"" collection:CREC"	9	0.92		https://www.govinfo.gov/content/pkg/CREC-2025-09-18/html/CREC-2025-09-18-pt1-PgH4420-3.htm
20260924T224637Z	mention-4501c4554ccd5086	doc-govinfo-transcript-a8f202600243	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	"Jeffrey Epstein (Executive Session) 165 Cong. Rec. S4708  - Jeffrey Epstein (Executive Session) jeffrey_epstein,ghislaine_maxwell,congressional_transcript govinfo_wssearch:""Jeffrey Epstein"" collection:CREC"	9	0.92		https://www.govinfo.gov/content/pkg/CREC-2019-07-09/html/CREC-2019-07-09-pt1-PgS4708-3.htm
20260924T224637Z	mention-0708c1a0f30a3d60	doc-govinfo-transcript-b66bdb2e75c0	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	"Jeffrey Epstein (Executive Session) 171 Cong. Rec. S6445  - Jeffrey Epstein (Executive Session) jeffrey_epstein,ghislaine_maxwell,congressional_transcript govinfo_wssearch:""Jeffrey Epstein"" collection:CREC"	9	0.92		https://www.govinfo.gov/content/pkg/CREC-2025-09-09/html/CREC-2025-09-09-pt1-PgS6445-2.htm
20260924T224637Z	mention-091289d7a7cb74f8	doc-govinfo-transcript-b86d98d3e693	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	"Jeffrey Epstein (Executive Session) 171 Cong. Rec. S4858  - Jeffrey Epstein (Executive Session) jeffrey_epstein,ghislaine_maxwell,congressional_transcript govinfo_wssearch:""Jeffrey Epstein"" collection:CREC"	9	0.92		https://www.govinfo.gov/content/pkg/CREC-2025-07-30/html/CREC-2025-07-30-pt1-PgS4858-2.htm
20260924T224637Z	mention-d7090c923eb62ec8	doc-govinfo-transcript-c771c1d91c83	entity-23105438c998fc4a	person	Ghislaine Maxwell	Ghislaine Maxwell	ghislaine maxwell	legal_filing	"PUBLIC BILLS AND RESOLUTIONS 171 Cong. Rec. H3756  - PUBLIC BILLS AND RESOLUTIONS jeffrey_epstein,ghislaine_maxwell,congressional_transcript govinfo_wssearch:""Ghislaine Maxwell"" collection:CREC"	3	0.92		https://www.govinfo.gov/content/pkg/CREC-2025-09-02/html/CREC-2025-09-02-pt1-PgH3756.htm
20260924T224637Z	mention-0c53950790e2a74d	doc-govinfo-transcript-c9be0e03d017	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	SENATE RESOLUTION 325--EXPRESSING THE SENSE OF THE SENATE THAT THE DEPARTMENT OF JUSTICE SHOULD RELEASE APPROPRIATE, NON-SENSITIVE MATERIALS RELATED TO THE INVESTIGATION OF JEFFREY EPSTEIN TO... 171 Cong. Rec. S4459  - SENATE RESOLUTION 325--EXPRESSING THE SENSE OF THE SENATE THAT THE DEPARTMENT OF JUSTICE SHOULD... je	6	0.92		https://www.govinfo.gov/content/pkg/CREC-2025-07-17/html/CREC-2025-07-17-pt1-PgS4459-2.htm
20260924T224637Z	mention-36d6b8ced963e8bf	doc-govinfo-transcript-c9be0e03d017	entity-730ea553669f1006	organization	The Senate	The Senate	the senate	legal_filing	SENATE RESOLUTION 325--EXPRESSING THE SENSE OF THE SENATE THAT THE DEPARTMENT OF JUSTICE SHOULD RELEASE APPROPRIATE, NON-SENSITIVE MATERIALS RELATED TO THE INVESTIGATION OF JEFFREY EPSTEIN TO... 171 Cong. Rec. S4459  - SENATE RESOLUTION 325--EXPRESSING THE SENSE OF THE SENATE THAT THE DEPARTMENT OF JUSTICE SHOULD... je	4	0.92		https://www.govinfo.gov/content/pkg/CREC-2025-07-17/html/CREC-2025-07-17-pt1-PgS4459-2.htm
20260924T224637Z	mention-c3b6e8558737cc45	doc-govinfo-transcript-d2204fbbbd6e	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	"SUBMISSION OF CONCURRENT AND SENATE RESOLUTIONS 172 Cong. Rec. S610  - SUBMISSION OF CONCURRENT AND SENATE RESOLUTIONS jeffrey_epstein,ghislaine_maxwell,congressional_transcript govinfo_wssearch:""Jeffrey Epstein"" collection:CREC"	3	0.92		https://www.govinfo.gov/content/pkg/CREC-2026-02-12/html/CREC-2026-02-12-pt1-PgS610.htm
20260924T224637Z	mention-aed36e7c61d5db3e	doc-govinfo-transcript-f78a7e0b748b	entity-23105438c998fc4a	person	Ghislaine Maxwell	Ghislaine Maxwell	ghislaine maxwell	legal_filing	SENATE RESOLUTION 608--EXPRESSING THE SENSE OF THE SENATE THAT GHISLAINE MAXWELL SHOULD NOT BE GRANTED A PRESIDENTIAL PARDON OR ANY FORM OF CLEMENCY FOR HER CRIMES WITH JEFFREY EPSTEIN RELATING TO... 172 Cong. Rec. S613  - SENATE RESOLUTION 608--EXPRESSING THE SENSE OF THE SENATE THAT GHISLAINE MAXWELL SHOULD NOT BE...	6	0.92		https://www.govinfo.gov/content/pkg/CREC-2026-02-12/html/CREC-2026-02-12-pt1-PgS613.htm
20260924T224637Z	mention-d3e4c1b78fa8459a	doc-govinfo-transcript-f78a7e0b748b	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	SENATE RESOLUTION 608--EXPRESSING THE SENSE OF THE SENATE THAT GHISLAINE MAXWELL SHOULD NOT BE GRANTED A PRESIDENTIAL PARDON OR ANY FORM OF CLEMENCY FOR HER CRIMES WITH JEFFREY EPSTEIN RELATING TO... 172 Cong. Rec. S613  - SENATE RESOLUTION 608--EXPRESSING THE SENSE OF THE SENATE THAT GHISLAINE MAXWELL SHOULD NOT BE...	6	0.92		https://www.govinfo.gov/content/pkg/CREC-2026-02-12/html/CREC-2026-02-12-pt1-PgS613.htm
20260924T224637Z	mention-683847dd94007162	doc-govinfo-transcript-f78a7e0b748b	entity-730ea553669f1006	organization	The Senate	The Senate	the senate	legal_filing	SENATE RESOLUTION 608--EXPRESSING THE SENSE OF THE SENATE THAT GHISLAINE MAXWELL SHOULD NOT BE GRANTED A PRESIDENTIAL PARDON OR ANY FORM OF CLEMENCY FOR HER CRIMES WITH JEFFREY EPSTEIN RELATING TO... 172 Cong. Rec. S613  - SENATE RESOLUTION 608--EXPRESSING THE SENSE OF THE SENATE THAT GHISLAINE MAXWELL SHOULD NOT BE...	4	0.92		https://www.govinfo.gov/content/pkg/CREC-2026-02-12/html/CREC-2026-02-12-pt1-PgS613.htm
20260924T224637Z	mention-6ae1d0f2e25c354f	doc-govtrack-hr4405	entity-b86f30ee90611b5a	person	Epstein Files Transparency Act	Epstein Files Transparency Act	epstein files transparency act	legal_filing	Epstein Files Transparency Act (H.R. 4405) - GovTrack.us H.R. 4405 epstein_files_transparency_act govtrack	2	0.92		https://www.govtrack.us/congress/bills/119/hr4405
20260924T224637Z	mention-874a9af2ed83a421	doc-hill-massie-names-2026-08-31	entity-62937408347fffc6	person	The Hill	The Hill	the hill	news_clipping	The Hill: Massie names Epstein coconspirators.	3	0.90		https://thehill.com/homenews/house/6062468-massie-names-epstein-coconspirators/
20260924T224637Z	mention-6db7d2feb4d74b5c	doc-hill-oig-review-2026-04-23	entity-62937408347fffc6	person	The Hill	The Hill	the hill	news_clipping	The Hill: DOJ watchdog to review compliance with Epstein files law.	3	0.90		https://thehill.com/homenews/administration/5845360-doj-ig-epstein-files-transparency/
20260924T224637Z	mention-0436d64cb4101d48	doc-hill-sullivan-deadline-2026-09-16	entity-62937408347fffc6	person	The Hill	The Hill	the hill	news_clipping	The Hill: Judge gives Blanche deadline, warns of possible contempt charges.	3	0.90		https://thehill.com/regulation/court-battles/6095691-doj-epstein-transparency-ruling/
20260924T224637Z	mention-cadb405d23299f9a	doc-house-hearing-oversight-doj-2026	entity-5fece04059ba0949	person	Pam Bondi	Pam Bondi	pam bondi	legal_filing	Hearing page lists date/time and witness as AG Pam Bondi.	3	0.90		https://judiciary.house.gov/committee-activity/hearings/oversight-us-department-justice-5
20260924T224637Z	mention-943d298efcf28389	doc-hyatt-pritzker-retires-2026-02-16	entity-a2ae794ee60df01d	person	Executive Chairman	Executive Chairman	executive chairman	legal_filing	Hyatt release: retires as Executive Chairman effective immediately.	2	0.90		https://newsroom.hyatt.com/021626-Hyatt-Announces-Thomas-J-Pritzker-Retires-as-Executive-Chairman-and-Will-Not-Seek-Re-Election-to-Board-of-Directors-Mark-S-Hoplamazian-Assumes-Combined-Role-of-Chairman-of-the-Board-and-Chief-Executive-Officer
20260924T224637Z	mention-713d495780b1a0e6	doc-iltempo-rome-inquiry-2026-09-05	entity-507899b8dfe616ba	person	Il Tempo	Il Tempo	il tempo	news_clipping	Il Tempo: Rome prosecutors open inquiry and rogatory.	2	0.90		https://www.iltempo.it/attualita/2026/09/05/news/procura-roma-inchiesta-epstein-files-violenza-sessuale-rogatoria-usa-atti-secretati-49051708/
20260924T224637Z	mention-30c89e3dcbb7fdbd	doc-japantimes-ito-2026-03-02	entity-dcb95931aaf77581	person	Japan Times	Japan Times	japan times	news_clipping	Japan Times: Ito's government role uncertain.	2	0.90		https://www.japantimes.co.jp/news/2026/03/02/japan/japan-businessman-joichi-ito-epstein/
20260924T224637Z	mention-8b721edfe7e588b5	doc-judiciary-dems-bop-policy-2026-06	entity-aaafde24e34b3848	organization	House Judiciary Democrats	House Judiciary Democrats	house judiciary democrats	legal_filing	House Judiciary Democrats release on BOP policy change.	2	0.90		https://democrats-judiciary.house.gov/media-center/press-releases/raskin-ross-khanna-demand-answers-on-secretive-bop-policy-change-following-ghislaine-maxwell-prison-transfer
20260924T224637Z	mention-03a4827627e360fb	doc-judiciary-dems-universities-2026-06-17	entity-aaafde24e34b3848	organization	House Judiciary Democrats	House Judiciary Democrats	house judiciary democrats	legal_filing	House Judiciary Democrats press release expanding university inquiry.	2	0.90		https://democrats-judiciary.house.gov/media-center/press-releases/judiciary-democrats-expand-investigation-into-how-epstein-leveraged-ties-to-universities-to-further-his-crimes-and-lure-victims
20260924T224637Z	mention-d2c6b2cd875bbe5b	doc-kob-truth-commission-2026-08-05	entity-d55a8facb7df9039	person	New Mexico	New Mexico	new mexico	news_clipping	KOB: New Mexico's Epstein commission releases initial report.	2	0.90		https://www.kob.com/new-mexico/new-mexicos-epstein-commission-releases-initial-report/
20260924T224637Z	mention-e23fc2a576a66ffb	doc-lawcommentary-fbi-suit-2026-08	entity-3d37cc60010098e3	person	Law Commentary	Law Commentary	law commentary	news_clipping	Law Commentary: $320M FBI negligence suit moves closer to surviving dismissal.	2	0.90		https://www.lawcommentary.com/articles/jeffrey-epstein-survivors-320-million-fbi-negligence-lawsuit-moves-closer-to-surviving-dismissal
20260924T224637Z	mention-2265840ee3b0e5ba	doc-npr-andrew-arrest-2026-02-19	entity-431689d8ab66328c	person	Prince Andrew	Prince Andrew	prince andrew	news_clipping	NPR: former Prince Andrew arrested, then released.	3	0.90		https://www.npr.org/2026/02/19/nx-s1-5719098/former-prince-andrew-arrested-on-suspicion-of-misconduct-in-public-office-reports
20260924T224637Z	mention-66d8823ea1127839	doc-npr-black-contempt-2026-09-16	entity-7bc876982c65b8e8	person	Leon Black	Leon Black	leon black	news_clipping	NPR: House holds billionaire Leon Black in contempt of Congress.	3	0.90		https://www.npr.org/2026/09/16/nx-s1-5954258/leon-black-jeffrey-epstein-contempt-congress
20260924T224637Z	mention-10b69b1f8de41553	doc-npr-blanche-confirmed-2026-08-08	entity-3d38d965e23e48c0	person	Attorney General	Attorney General	attorney general	news_clipping	NPR: Senate votes to confirm Todd Blanche as attorney general.	2	0.90		https://www.npr.org/2026/08/08/g-s1-137631/senate-confirms-todd-blanche-attorney-general
20260924T224637Z	mention-eebe3ccea0ddad35	doc-npr-blanche-confirmed-2026-08-08	entity-b82b4db08655a2e3	person	Todd Blanche	Todd Blanche	todd blanche	news_clipping	NPR: Senate votes to confirm Todd Blanche as attorney general.	3	0.90		https://www.npr.org/2026/08/08/g-s1-137631/senate-confirms-todd-blanche-attorney-general
20260924T224637Z	mention-1d72ca5dddef18b2	doc-ocj-wexner-name-requests-2026-02-23	entity-6cd5757c614a9f32	person	Ohio Capital Journal	Ohio Capital Journal	ohio capital journal	news_clipping	Ohio Capital Journal: naming-removal requests.	2	0.90		https://ohiocapitaljournal.com/2026/02/23/ohio-state-university-has-received-nearly-300-requests-to-remove-wexners-name-from-buildings/
20260924T224637Z	mention-b84aee52e0755a91	doc-odni-clayton-sworn-2026-08-03	entity-60ed293bc11cf9aa	person	Jay Clayton	Jay Clayton	jay clayton	legal_filing	ODNI: Jay Clayton sworn in as DNI.	3	0.90		https://www.odni.gov/14064/pr-12-26/
20260924T224637Z	mention-1494b03b771c9c09	doc-oversight-black-transcript-2026-07-16	entity-7bc876982c65b8e8	person	Leon Black	Leon Black	leon black	legal_filing	Leon Black final transcript dated July 16, 2026 (PDF).	3	0.90		https://oversight.house.gov/wp-content/uploads/2026/07/Leon-Black-Final-Transcript-7.16.26.pdf
20260924T224637Z	mention-7e41d9722622c988	doc-oversight-dershowitz-letter-2026-07-21	entity-679804c61adb852d	person	Alan Dershowitz	Alan Dershowitz	alan dershowitz	legal_filing	Comer letter to Alan Dershowitz, July 21, 2026 (PDF).	3	0.90		https://oversight.house.gov/wp-content/uploads/2026/07/Dershowitz-Letter-FINAL-7.21.26.pdf
20260924T224637Z	mention-909e3d44a18c2a7d	doc-oversight-gates-transcript-2026	entity-1aa87865f2661e67	person	Bill Gates	Bill Gates	bill gates	legal_filing	Bill Gates transcribed interview transcript (PDF).	3	0.90		https://oversight.house.gov/wp-content/uploads/2026/06/Bill-Gates-Transcript.pdf
20260924T224637Z	mention-46f5bbca76343a9e	doc-oversight-groff-transcript-2026	entity-2bbd065a7f1922ca	person	Lesley Groff	Lesley Groff	lesley groff	legal_filing	Lesley Groff transcribed interview transcript (PDF).	3	0.90		https://oversight.house.gov/wp-content/uploads/2026/06/Lesley-Groff-Transcript.pdf
20260924T224637Z	mention-436ce6f1f2ba97bc	doc-oversight-svpa-release-2026-09-16	entity-178e96e33089c25a	person	Voice Protection Act	Voice Protection Act	voice protection act	legal_filing	Committee release announcing introduction of the Survivor's Voice Protection Act.	2	0.90		https://oversight.house.gov/release/chairman-comer-introduces-the-survivors-voice-protection-act/
20260924T224637Z	mention-557fed616bb0d080	doc-pbs-khanna-roundtable-2026-04	entity-00f0f7d4e35ddce6	person	King Charles	King Charles	king charles	news_clipping	PBS: survivors roundtable ahead of King Charles visit.	2	0.90		https://www.pbs.org/newshour/nation/watch-epstein-survivors-and-families-join-rep-khanna-for-roundtable-ahead-of-king-charles-visit
20260924T224637Z	mention-744fc83f7ae1eb7c	doc-politicalwire-efta2-218-2026-09-18	entity-8285e9739d852ec8	person	Political Wire	Political Wire	political wire	news_clipping	Political Wire: second Epstein files discharge petition has the signatures.	2	0.90		https://politicalwire.com/2026/09/18/second-epstein-files-discharge-petition-has-the-signatures/
20260924T224637Z	mention-4735a6be066c2325	doc-rawstory-stay-motion-2026-09-22	entity-8cd496ea30c509e6	person	Raw Story	Raw Story	raw story	news_clipping	Raw Story: Blanche asks appeals court to halt order.	2	0.90		https://www.rawstory.com/todd-blanche-epstein-files-2677919559/
20260924T224637Z	mention-0ab4ec792430eba3	doc-recap-00986069822e	entity-23105438c998fc4a	person	Ghislaine Maxwell	Ghislaine Maxwell	ghislaine maxwell	legal_filing	Maxwell v. United States - Exhibit 6 1:25-cv-10464 entry 1 doc 1 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Ghislaine Maxwell	3	0.92		https://www.courtlistener.com/docket/72049470/1/6/maxwell-v-united-states/
20260924T224637Z	mention-7eb2efc86c5d354c	doc-recap-00986069822e	entity-661f86cbe91e1b6b	person	United States	United States	united states	legal_filing	Maxwell v. United States - Exhibit 6 1:25-cv-10464 entry 1 doc 1 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Ghislaine Maxwell	2	0.92		https://www.courtlistener.com/docket/72049470/1/6/maxwell-v-united-states/
20260924T224637Z	mention-c96fcc1d7184c7c8	doc-recap-3598f731fdeb	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	EPSTEIN v. Town of Surfside, Florida - Complaint 1:26-cv-20593 entry 1 doc 1 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Jeffrey Epstein	3	0.92		https://www.courtlistener.com/docket/72204779/1/epstein-v-town-of-surfside-florida/
20260924T224637Z	mention-b5c451b9a4a74557	doc-recap-4320e95df51d	entity-23105438c998fc4a	person	Ghislaine Maxwell	Ghislaine Maxwell	ghislaine maxwell	legal_filing	Maxwell v. United States - Exhibit 3 1:25-cv-10464 entry 1 doc 1 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Ghislaine Maxwell	3	0.92		https://www.courtlistener.com/docket/72049470/1/3/maxwell-v-united-states/
20260924T224637Z	mention-8f07b9975738041b	doc-recap-4320e95df51d	entity-661f86cbe91e1b6b	person	United States	United States	united states	legal_filing	Maxwell v. United States - Exhibit 3 1:25-cv-10464 entry 1 doc 1 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Ghislaine Maxwell	2	0.92		https://www.courtlistener.com/docket/72049470/1/3/maxwell-v-united-states/
20260924T224637Z	mention-67d26887bb3b46ff	doc-recap-4bd26bf58d9d	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	Godwin v. Epstein - Case Transferred In - District Transfer 1:26-cv-00078 entry 3 doc 3 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Jeffrey Epstein	3	0.92		https://www.courtlistener.com/docket/72383025/3/godwin-v-epstein/
20260924T224637Z	mention-cbe17b4963cab4e9	doc-recap-66f5af345915	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	EPSTEIN v. Town of Surfside, Florida - Summons (Affidavit) Returned Executed 1:26-cv-20593 entry 11 doc 11 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Jeffrey Epstein	3	0.92		https://www.courtlistener.com/docket/72204779/11/epstein-v-town-of-surfside-florida/
20260924T224637Z	mention-0b3685f69f302ad4	doc-recap-8f75e9493807	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	National Association For The Advancement of Colored People v. United States - Response in Opposition to Motion 1:26-cv-01205 entry 27 doc 27 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Jeffrey Epstein	3	0.92		https://www.courtlistener.com/docket/72354560/27/national-association-for-the-advancement-of-colored-people-v-united-states/
20260924T224637Z	mention-c92375968cdcb2d8	doc-recap-8f75e9493807	entity-661f86cbe91e1b6b	person	United States	United States	united states	legal_filing	National Association For The Advancement of Colored People v. United States - Response in Opposition to Motion 1:26-cv-01205 entry 27 doc 27 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Jeffrey Epstein	2	0.92		https://www.courtlistener.com/docket/72354560/27/national-association-for-the-advancement-of-colored-people-v-united-states/
20260924T224637Z	mention-68dfadab542995b8	doc-recap-b7927f87d53a	entity-23105438c998fc4a	person	Ghislaine Maxwell	Ghislaine Maxwell	ghislaine maxwell	legal_filing	Maxwell v. United States - Motion to Vacate/Set Aside/Correct Sentence (2255) 1:25-cv-10464 entry 1 doc 1 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Ghislaine Maxwell	3	0.92		https://www.courtlistener.com/docket/72049470/1/maxwell-v-united-states/
20260924T224637Z	mention-5f36eaf77a0a768a	doc-recap-b7927f87d53a	entity-661f86cbe91e1b6b	person	United States	United States	united states	legal_filing	Maxwell v. United States - Motion to Vacate/Set Aside/Correct Sentence (2255) 1:25-cv-10464 entry 1 doc 1 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Ghislaine Maxwell	2	0.92		https://www.courtlistener.com/docket/72049470/1/maxwell-v-united-states/
20260924T224637Z	mention-13f2aa06bd64f448	doc-recap-da8b2c65f3d6	entity-17edfc05a9d55882	person	Jeffrey Epstein	Jeffrey Epstein	jeffrey epstein	legal_filing	EPSTEIN v. Town of Surfside, Florida - Exhibit A 1:26-cv-20593 entry 1 doc 1 jeffrey_epstein,ghislaine_maxwell,pacer,recap courtlistener_recap:Jeffrey Epstein	3	0.92		https://www.courtlistener.com/docket/72204779/1/1/epstein-v-town-of-surfside-florida/
20260924T224637Z	mention-88ffb8bd7ca7f2a7	doc-regjeringen-juul-steps-down-2026-02-08	entity-8d5d8ed260c8795d	organization	Government of Norway	Government of Norway	government of norway	legal_filing	Government of Norway: Mona Juul steps down as ambassador.	2	0.90		https://www.regjeringen.no/en/whats-new/mona-juul-steps-down-as-ambassador/id3148469
20260924T224637Z	mention-9c50253a0d9ae595	doc-regjeringen-juul-steps-down-2026-02-08	entity-2498a09a3c162926	person	Mona Juul	Mona Juul	mona juul	legal_filing	Government of Norway: Mona Juul steps down as ambassador.	3	0.90		https://www.regjeringen.no/en/whats-new/mona-juul-steps-down-as-ambassador/id3148469
20260924T224637Z	mention-ad2d36112b0a7ac8	doc-reuters-note-unsealed-2026-05-06	entity-ff372baf960ebc69	person	New York	New York	new york	news_clipping	Reuters via US News: New York judge releases purported Epstein note.	2	0.90		https://www.usnews.com/news/us/articles/2026-05-06/new-york-judge-releases-purported-epstein-suicide-note
20260924T224637Z	mention-ac61953d7ea01a64	doc-rollcall-plaskett-2026-08-03	entity-51309376a5f429f4	person	Roll Call	Roll Call	roll call	news_clipping	Roll Call: Plaskett advances in territorial primary.	3	0.90		https://rollcall.com/2026/08/03/plaskett-moylan-advance-in-territorial-primary-elections/
20260924T224637Z	mention-72e6d539618d66f4	doc-sanfordheisler-gmva-2026	entity-a2d44e3e885eaaf7	person	Sanford Heisler	Sanford Heisler	sanford heisler	news_clipping	Sanford Heisler: GMVA amendment reopens lookback window.	2	0.90		https://sanfordheisler.com/blog/new-amendment-to-nycs-gender-motivated-violence-act-gmva-expands-survivors-rights-and-reopens-lookback-window-through-july-2027/
20260924T224637Z	mention-82ac54c51a61790a	doc-scotsman-brown-letter-2026-02-03	entity-376bcc420026df2f	person	The Scotsman	The Scotsman	the scotsman	news_clipping	The Scotsman: Brown writes to police.	2	0.90		https://scotsman.com/politics/gordon-brown-writes-to-the-police-over-mandelsons-unpatriotic-act-5501722
20260924T224637Z	mention-27181217addcbf6c	doc-sec-gs-8k-2026-03-09	entity-709624e3979225cc	person	Goldman Sachs	Goldman Sachs	goldman sachs	legal_filing	Goldman Sachs Form 8-K reporting the retirement.	2	0.90		https://www.sec.gov/Archives/edgar/data/886982/000119312526105328/gs-20260309.htm
20260924T224637Z	mention-00ff12264053b54a	doc-sec-gs-8k-2026-03-09	entity-ee9c4268579a733c	person	Goldman Sachs Form	Goldman Sachs Form	goldman sachs form	legal_filing	Goldman Sachs Form 8-K reporting the retirement.	2	0.90		https://www.sec.gov/Archives/edgar/data/886982/000119312526105328/gs-20260309.htm
20260924T224637Z	mention-12a5a526a7867979	doc-senate-finance-wyden-report-2026-08-04	entity-e5d4a4d8986c5dce	organization	Senate Finance	Senate Finance	senate finance	legal_filing	Senate Finance minority release of the report.	2	0.90		https://www.finance.senate.gov/ranking-members-news/wyden-releases-new-report-on-failure-of-wall-street-banks-to-blow-the-whistle-on-jeffrey-epsteins-sex-trafficking-and-money-laundering-schemes
20260924T224637Z	mention-219b4f2be0ddd554	doc-senate-gao-request-2026-03-11	entity-e3db59e4ebc69bf1	person	Acting Comptroller General	Acting Comptroller General	acting comptroller general	legal_filing	Senators' March 11, 2026 request letter to the Acting Comptroller General.	2	0.90		https://www.lujan.senate.gov/wp-content/uploads/2026/03/GAO-Epstein-Files-Redactions-Review-Letter.pdf
20260924T224637Z	mention-c7374058ed2d4acc	doc-senfin-petra-blocked-2026-03-03	entity-e5d4a4d8986c5dce	organization	Senate Finance	Senate Finance	senate finance	legal_filing	Senate Finance minority release.	2	0.90		https://www.finance.senate.gov/ranking-members-news/senate-republican-blocks-wyden-bill-mandating-treasury-hand-over-epstein-bank-records
20260924T224637Z	mention-5dba4dd954a7437d	doc-senfin-wyden-black-letter-2026-03-20	entity-7bc876982c65b8e8	person	Leon Black	Leon Black	leon black	legal_filing	Wyden letter to Leon Black (redacted).	3	0.90		https://www.finance.senate.gov/imo/media/doc/senator_wyden_letter_to_leon_black_redacted.pdf
20260924T224637Z	mention-78a38b0faa47be3e	doc-senfin-wyden-black-referral-2026-06-04	entity-e5d4a4d8986c5dce	organization	Senate Finance	Senate Finance	senate finance	legal_filing	Senate Finance minority release on referral.	2	0.90		https://www.finance.senate.gov/ranking-members-news/wyden-refers-findings-on-leon-blacks-epstein-ties-to-house-oversight-committee
20260924T224637Z	mention-3b2f065174f31585	doc-senfin-wyden-dea-blanche-2026-03-18	entity-e5d4a4d8986c5dce	organization	Senate Finance	Senate Finance	senate finance	legal_filing	Senate Finance minority release on Blanche and the DEA memo.	2	0.90		https://www.finance.senate.gov/ranking-members-news/wyden-sounds-alarm-as-dag-blanche-intervenes-to-conceal-details-of-mystery-epstein-investigation
20260924T224637Z	mention-4807464b5670c7c9	doc-senfin-wyden-oversight-letter-2026-06-04	entity-b6211c4aaaa9249e	organization	House Oversight	House Oversight	house oversight	legal_filing	Wyden letter to House Oversight.	2	0.90		https://www.finance.senate.gov/imo/media/doc/wyden_letter_to_house_oversight_on_leon_black-epstein_060426.pdf
20260924T224637Z	mention-1c83c4db0032b934	doc-spectator-dental-2026-02-11	entity-09f2b6600141432c	person	Columbia Spectator	Columbia Spectator	columbia spectator	news_clipping	Columbia Spectator: Columbia donates funds, removes dental officials.	2	0.90		https://www.columbiaspectator.com/news/2026/02/11/columbia-donates-funds-removes-college-of-dental-medicine-officials-over-ties-to-jeffrey-epstein/
